# This is a comment. Comments start with #

SECTION_HORIZON
# All instances start at 06:00 on the first day and finish at 06:00 on the last day.
# The planning horizon length in days:
14

SECTION_TASKS
# The number of different tasks
5

SECTION_STAFF
# ID, MinTotalMinutes, MaxTotalMinutes
4,10:15-10:30,2,4,4
4,10:30-10:45,2,4,4
4,10:45-11:00,2,3,3
4,11:00-11:15,2,4,4
4,11:15-11:30,2,4,4
4,11:30-11:45,2,4,4
4,11:45-12:00,2,3,3
4,12:00-12:15,2,4,4
4,12:15-12:30,2,4,4
4,12:30-12:45,2,4,4
4,12:45-13:00,2,5,5
4,13:00-13:15,2,4,4
4,13:15-13:30,2,3,3
4,13:30-13:45,2,4,4
4,13:45-14:00,2,4,4
4,14:00-14:15,2,5,5
4,14:15-14:30,2,4,4
4,14:30-14:45,2,4,4
4,14:45-15:00,2,3,3
4,15:00-15:15,2,3,3
4,15:15-15:30,2,5,5
4,15:30-15:45,2,3,3
4,15:45-16:00,2,4,4
4,16:00-16:15,2,4,4
4,16:15-16:30,2,5,5
4,16:30-16:45,2,4,4
4,16:45-17:00,2,5,5
4,17:00-17:15,2,5,5
4,17:15-17:30,2,4,4
4,17:30-17:45,2,4,4
4,17:45-18:00,2,3,3
4,18:00-18:15,2,4,4
4,18:15-18:30,2,4,4
4,18:30-18:45,2,5,5
4,18:45-19:00,2,4,4
4,19:00-19:15,2,3,3
4,19:15-19:30,2,4,4
4,19:30-19:45,2,4,4
4,19:45-20:00,2,4,4
4,20:00-20:15,2,4,4
4,20:15-20:30,2,5,5
4,20:30-20:45,2,4,4
4,20:45-21:00,2,4,4
4,21:00-21:15,2,5,5
4,21:15-21:30,2,4,4
4,21:30-21:45,2,5,5
4,21:45-22:00,2,3,3
4,22:00-22:15,2,4,4
4,22:15-22:30,2,4,4
4,22:30-22:45,2,4,4
4,22:45-23:00,2,4,4
4,23:00-23:15,2,4,4
4,23:15-23:30,2,4,4
4,23:30-23:45,2,4,4
4,23:45-00:00,2,5,5
5,00:00-00:15,2,4,4
5,00:15-00:30,2,3,3
5,00:30-00:45,2,4,4
5,00:45-01:00,2,5,5
5,01:00-01:15,2,3,3
5,01:15-01:30,2,4,4
5,01:30-01:45,2,4,4
5,01:45-02:00,2,3,3
5,02:00-02:15,2,3,3
5,02:15-02:30,2,4,4
5,02:30-02:45,2,4,4
5,02:45-03:00,2,4,4
5,03:00-03:15,2,3,3
5,03:15-03:30,2,5,5
5,03:30-03:45,2,3,3
5,03:45-04:00,2,4,4
5,04:00-04:15,2,3,3
5,04:15-04:30,2,3,3
5,04:30-04:45,2,5,5
5,04:45-05:00,2,3,3
5,05:00-05:15,2,4,4
5,05:15-05:30,2,5,5
5,05:30-05:45,2,4,4
5,05:45-06:00,2,4,4
5,06:00-06:15,2,5,5
5,06:15-06:30,2,3,3
5,06:30-06:45,2,4,4
5,06:45-07:00,2,4,4
5,07:00-07:15,2,5,5
5,07:15-07:30,2,5,5
5,07:30-07:45,2,5,5
5,07:45-08:00,2,4,4
5,08:00-08:15,2,5,5
5,08:15-08:30,2,3,3
5,08:30-08:45,2,3,3
5,08:45-09:00,2,3,3
5,09:00-09:15,2,5,5
5,09:15-09:30,2,4,4
5,09:30-09:45,2,4,4
5,09:45-10:00,2,4,4
5,10:00-10:15,2,4,4
5,10:15-10:30,2,3,3
5,10:30-10:45,2,4,4
5,10:45-11:00,2,4,4
5,11:00-11:15,2,5,5
5,11:15-11:30,2,3,3
5,11:30-11:45,2,3,3
5,11:45-12:00,2,4,4
5,12:00-12:15,2,4,4
5,12:15-12:30,2,3,3
5,12:30-12:45,2,4,4
5,12:45-13:00,2,4,4
5,13:00-13:15,2,4,4
5,13:15-13:30,2,4,4
5,13:30-13:45,2,3,3
5,13:45-14:00,2,5,5
5,14:00-14:15,2,4,4
5,14:15-14:30,2,4,4
5,14:30-14:45,2,5,5
5,14:45-15:00,2,3,3
5,15:00-15:15,2,3,3
5,15:15-15:30,2,5,5
5,15:30-15:45,2,3,3
5,15:45-16:00,2,4,4
5,16:00-16:15,2,3,3
5,16:15-16:30,2,3,3
5,16:30-16:45,2,5,5
5,16:45-17:00,2,5,5
5,17:00-17:15,2,5,5
5,17:15-17:30,2,3,3
5,17:30-17:45,2,4,4
5,17:45-18:00,2,4,4
5,18:00-18:15,2,4,4
5,18:15-18:30,2,3,3
5,18:30-18:45,2,4,4
5,18:45-19:00,2,4,4
5,19:00-19:15,2,4,4
5,19:15-19:30,2,3,3
5,19:30-19:45,2,3,3
5,19:45-20:00,2,4,4
5,20:00-20:15,2,5,5
5,20:15-20:30,2,5,5
5,20:30-20:45,2,3,3
5,20:45-21:00,2,5,5
5,21:00-21:15,2,4,4
5,21:15-21:30,2,5,5
5,21:30-21:45,2,5,5
5,21:45-22:00,2,4,4
5,22:00-22:15,2,5,5
5,22:15-22:30,2,3,3
5,22:30-22:45,2,4,4
5,22:45-23:00,2,4,4
5,23:00-23:15,2,5,5
5,23:15-23:30,2,4,4
5,23:30-23:45,2,4,4
5,23:45-00:00,2,5,5
6,00:00-00:15,2,3,3
6,00:15-00:30,2,5,5
6,00:30-00:45,2,5,5
6,00:45-01:00,2,5,5
6,01:00-01:15,2,4,4
6,01:15-01:30,2,4,4
6,01:30-01:45,2,5,5
6,01:45-02:00,2,3,3
6,02:00-02:15,2,4,4
6,02:15-02:30,2,3,3
6,02:30-02:45,2,4,4
6,02:45-03:00,2,4,4
6,03:00-03:15,2,5,5
6,03:15-03:30,2,4,4
6,03:30-03:45,2,3,3
6,03:45-04:00,2,4,4
6,04:00-04:15,2,5,5
6,04:15-04:30,2,5,5
6,04:30-04:45,2,3,3
6,04:45-05:00,2,3,3
6,05:00-05:15,2,4,4
6,05:15-05:30,2,4,4
6,05:30-05:45,2,3,3
6,05:45-06:00,2,5,5
6,06:00-06:15,2,4,4
6,06:15-06:30,2,4,4
6,06:30-06:45,2,5,5
6,06:45-07:00,2,5,5
6,07:00-07:15,2,4,4
6,07:15-07:30,2,5,5
6,07:30-07:45,2,4,4
6,07:45-08:00,2,4,4
6,08:00-08:15,2,4,4
6,08:15-08:30,2,4,4
6,08:30-08:45,2,4,4
6,08:45-09:00,2,4,4
6,09:00-09:15,2,4,4
6,09:15-09:30,2,4,4
6,09:30-09:45,2,4,4
6,09:45-10:00,2,4,4
6,10:00-10:15,2,3,3
6,10:15-10:30,2,5,5
6,10:30-10:45,2,3,3
6,10:45-11:00,2,3,3
6,11:00-11:15,2,3,3
6,11:15-11:30,2,4,4
6,11:30-11:45,2,4,4
6,11:45-12:00,2,4,4
6,12:00-12:15,2,5,5
6,12:15-12:30,2,4,4
6,12:30-12:45,2,5,5
6,12:45-13:00,2,5,5
6,13:00-13:15,2,4,4
6,13:15-13:30,2,4,4
6,13:30-13:45,2,3,3
6,13:45-14:00,2,5,5
6,14:00-14:15,2,5,5
6,14:15-14:30,2,3,3
6,14:30-14:45,2,5,5
6,14:45-15:00,2,3,3
6,15:00-15:15,2,4,4
6,15:15-15:30,2,5,5
6,15:30-15:45,2,4,4
6,15:45-16:00,2,5,5
6,16:00-16:15,2,4,4
6,16:15-16:30,2,4,4
6,16:30-16:45,2,4,4
6,16:45-17:00,2,4,4
6,17:00-17:15,2,4,4
6,17:15-17:30,2,5,5
6,17:30-17:45,2,3,3
6,17:45-18:00,2,4,4
6,18:00-18:15,2,4,4
6,18:15-18:30,2,4,4
6,18:30-18:45,2,2,2
6,18:45-19:00,2,5,5
6,19:00-19:15,2,4,4
6,19:15-19:30,2,5,5
6,19:30-19:45,2,4,4
6,19:45-20:00,2,4,4
6,20:00-20:15,2,5,5
6,20:15-20:30,2,5,5
6,20:30-20:45,2,5,5
6,20:45-21:00,2,4,4
6,21:00-21:15,2,5,5
6,21:15-21:30,2,5,5
6,21:30-21:45,2,3,3
6,21:45-22:00,2,4,4
6,22:00-22:15,2,3,3
6,22:15-22:30,2,4,4
6,22:30-22:45,2,4,4
6,22:45-23:00,2,3,3
6,23:00-23:15,2,4,4
6,23:15-23:30,2,4,4
6,23:30-23:45,2,4,4
6,23:45-00:00,2,5,5
7,00:00-00:15,2,5,5
7,00:15-00:30,2,4,4
7,00:30-00:45,2,4,4
7,00:45-01:00,2,5,5
7,01:00-01:15,2,5,5
7,01:15-01:30,2,4,4
7,01:30-01:45,2,5,5
7,01:45-02:00,2,5,5
7,02:00-02:15,2,4,4
7,02:15-02:30,2,4,4
7,02:30-02:45,2,4,4
7,02:45-03:00,2,5,5
7,03:00-03:15,2,3,3
7,03:15-03:30,2,4,4
7,03:30-03:45,2,4,4
7,03:45-04:00,2,5,5
7,04:00-04:15,2,4,4
7,04:15-04:30,2,5,5
7,04:30-04:45,2,4,4
7,04:45-05:00,2,4,4
7,05:00-05:15,2,4,4
7,05:15-05:30,2,4,4
7,05:30-05:45,2,5,5
7,05:45-06:00,2,4,4
7,06:00-06:15,2,4,4
7,06:15-06:30,2,4,4
7,06:30-06:45,2,5,5
7,06:45-07:00,2,4,4
7,07:00-07:15,2,4,4
7,07:15-07:30,2,5,5
7,07:30-07:45,2,5,5
7,07:45-08:00,2,4,4
7,08:00-08:15,2,3,3
7,08:15-08:30,2,4,4
7,08:30-08:45,2,4,4
7,08:45-09:00,2,5,5
7,09:00-09:15,2,4,4
7,09:15-09:30,2,5,5
7,09:30-09:45,2,3,3
7,09:45-10:00,2,4,4
7,10:00-10:15,2,5,5
7,10:15-10:30,2,5,5
7,10:30-10:45,2,3,3
7,10:45-11:00,2,4,4
7,11:00-11:15,2,3,3
7,11:15-11:30,2,4,4
7,11:30-11:45,2,3,3
7,11:45-12:00,2,3,3
7,12:00-12:15,2,3,3
7,12:15-12:30,2,4,4
7,12:30-12:45,2,4,4
7,12:45-13:00,2,5,5
7,13:00-13:15,2,4,4
7,13:15-13:30,2,5,5
7,13:30-13:45,2,4,4
7,13:45-14:00,2,3,3
7,14:00-14:15,2,4,4
7,14:15-14:30,2,3,3
7,14:30-14:45,2,4,4
7,14:45-15:00,2,4,4
7,15:00-15:15,2,4,4
7,15:15-15:30,2,4,4
7,15:30-15:45,2,5,5
7,15:45-16:00,2,4,4
7,16:00-16:15,2,4,4
7,16:15-16:30,2,5,5
7,16:30-16:45,2,4,4
7,16:45-17:00,2,5,5
7,17:00-17:15,2,5,5
7,17:15-17:30,2,4,4
7,17:30-17:45,2,5,5
7,17:45-18:00,2,5,5
7,18:00-18:15,2,5,5
7,18:15-18:30,2,5,5
7,18:30-18:45,2,4,4
7,18:45-19:00,2,5,5
7,19:00-19:15,2,4,4
7,19:15-19:30,2,4,4
7,19:30-19:45,2,4,4
7,19:45-20:00,2,5,5
7,20:00-20:15,2,3,3
7,20:15-20:30,2,5,5
7,20:30-20:45,2,4,4
7,20:45-21:00,2,4,4
7,21:00-21:15,2,4,4
7,21:15-21:30,2,5,5
7,21:30-21:45,2,4,4
7,21:45-22:00,2,4,4
7,22:00-22:15,2,3,3
7,22:15-22:30,2,4,4
7,22:30-22:45,2,4,4
7,22:45-23:00,2,3,3
7,23:00-23:15,2,3,3
7,23:15-23:30,2,4,4
7,23:30-23:45,2,3,3
7,23:45-00:00,2,4,4
8,00:00-00:15,2,3,3
8,00:15-00:30,2,4,4
8,00:30-00:45,2,5,5
8,00:45-01:00,2,4,4
8,01:00-01:15,2,5,5
8,01:15-01:30,2,4,4
8,01:30-01:45,2,3,3
8,01:45-02:00,2,4,4
8,02:00-02:15,2,5,5
8,02:15-02:30,2,5,5
8,02:30-02:45,2,3,3
8,02:45-03:00,2,4,4
8,03:00-03:15,2,3,3
8,03:15-03:30,2,4,4
8,03:30-03:45,2,5,5
8,03:45-04:00,2,3,3
8,04:00-04:15,2,4,4
8,04:15-04:30,2,5,5
8,04:30-04:45,2,4,4
8,04:45-05:00,2,4,4
8,05:00-05:15,2,5,5
8,05:15-05:30,2,3,3
8,05:30-05:45,2,5,5
8,05:45-06:00,2,5,5
8,06:00-06:15,2,5,5
8,06:15-06:30,2,4,4
8,06:30-06:45,2,5,5
8,06:45-07:00,2,4,4
8,07:00-07:15,2,5,5
8,07:15-07:30,2,4,4
8,07:30-07:45,2,4,4
8,07:45-08:00,2,3,3
8,08:00-08:15,2,4,4
8,08:15-08:30,2,4,4
8,08:30-08:45,2,5,5
8,08:45-09:00,2,4,4
8,09:00-09:15,2,4,4
8,09:15-09:30,2,4,4
8,09:30-09:45,2,3,3
8,09:45-10:00,2,5,5
8,10:00-10:15,2,4,4
8,10:15-10:30,2,3,3
8,10:30-10:45,2,5,5
8,10:45-11:00,2,4,4
8,11:00-11:15,2,5,5
8,11:15-11:30,2,4,4
8,11:30-11:45,2,3,3
8,11:45-12:00,2,5,5
8,12:00-12:15,2,5,5
8,12:15-12:30,2,4,4
8,12:30-12:45,2,4,4
8,12:45-13:00,2,4,4
8,13:00-13:15,2,4,4
8,13:15-13:30,2,4,4
8,13:30-13:45,2,5,5
8,13:45-14:00,2,5,5
8,14:00-14:15,2,4,4
8,14:15-14:30,2,3,3
8,14:30-14:45,2,4,4
8,14:45-15:00,2,4,4
8,15:00-15:15,2,4,4
8,15:15-15:30,2,4,4
8,15:30-15:45,2,4,4
8,15:45-16:00,2,4,4
8,16:00-16:15,2,4,4
8,16:15-16:30,2,5,5
8,16:30-16:45,2,5,5
8,16:45-17:00,2,5,5
8,17:00-17:15,2,4,4
8,17:15-17:30,2,3,3
8,17:30-17:45,2,4,4
8,17:45-18:00,2,3,3
8,18:00-18:15,2,5,5
8,18:15-18:30,2,4,4
8,18:30-18:45,2,5,5
8,18:45-19:00,2,4,4
8,19:00-19:15,2,4,4
8,19:15-19:30,2,4,4
8,19:30-19:45,2,4,4
8,19:45-20:00,2,2,2
8,20:00-20:15,2,3,3
8,20:15-20:30,2,4,4
8,20:30-20:45,2,4,4
8,20:45-21:00,2,4,4
8,21:00-21:15,2,5,5
8,21:15-21:30,2,4,4
8,21:30-21:45,2,5,5
8,21:45-22:00,2,4,4
8,22:00-22:15,2,4,4
8,22:15-22:30,2,5,5
8,22:30-22:45,2,5,5
8,22:45-23:00,2,4,4
8,23:00-23:15,2,4,4
8,23:15-23:30,2,4,4
8,23:30-23:45,2,3,3
8,23:45-00:00,2,5,5
9,00:00-00:15,2,4,4
9,00:15-00:30,2,4,4
9,00:30-00:45,2,4,4
9,00:45-01:00,2,3,3
9,01:00-01:15,2,5,5
9,01:15-01:30,2,3,3
9,01:30-01:45,2,3,3
9,01:45-02:00,2,4,4
9,02:00-02:15,2,5,5
9,02:15-02:30,2,4,4
9,02:30-02:45,2,4,4
9,02:45-03:00,2,4,4
9,03:00-03:15,2,4,4
9,03:15-03:30,2,3,3
9,03:30-03:45,2,4,4
9,03:45-04:00,2,4,4
9,04:00-04:15,2,3,3
9,04:15-04:30,2,4,4
9,04:30-04:45,2,4,4
9,04:45-05:00,2,4,4
9,05:00-05:15,2,5,5
9,05:15-05:30,2,3,3
9,05:30-05:45,2,4,4
9,05:45-06:00,2,5,5
9,06:00-06:15,2,5,5
9,06:15-06:30,2,4,4
9,06:30-06:45,2,4,4
9,06:45-07:00,2,5,5
9,07:00-07:15,2,3,3
9,07:15-07:30,2,4,4
9,07:30-07:45,2,4,4
9,07:45-08:00,2,4,4
9,08:00-08:15,2,4,4
9,08:15-08:30,2,5,5
9,08:30-08:45,2,5,5
9,08:45-09:00,2,5,5
9,09:00-09:15,2,3,3
9,09:15-09:30,2,5,5
9,09:30-09:45,2,4,4
9,09:45-10:00,2,3,3
9,10:00-10:15,2,5,5
9,10:15-10:30,2,3,3
9,10:30-10:45,2,4,4
9,10:45-11:00,2,4,4
9,11:00-11:15,2,4,4
9,11:15-11:30,2,4,4
9,11:30-11:45,2,5,5
9,11:45-12:00,2,4,4
9,12:00-12:15,2,4,4
9,12:15-12:30,2,5,5
9,12:30-12:45,2,3,3
9,12:45-13:00,2,4,4
9,13:00-13:15,2,4,4
9,13:15-13:30,2,4,4
9,13:30-13:45,2,3,3
9,13:45-14:00,2,4,4
9,14:00-14:15,2,3,3
9,14:15-14:30,2,4,4
9,14:30-14:45,2,3,3
9,14:45-15:00,2,3,3
9,15:00-15:15,2,4,4
9,15:15-15:30,2,4,4
9,15:30-15:45,2,4,4
9,15:45-16:00,2,4,4
9,16:00-16:15,2,5,5
9,16:15-16:30,2,4,4
9,16:30-16:45,2,4,4
9,16:45-17:00,2,4,4
9,17:00-17:15,2,3,3
9,17:15-17:30,2,4,4
9,17:30-17:45,2,3,3
9,17:45-18:00,2,4,4
9,18:00-18:15,2,4,4
9,18:15-18:30,2,3,3
9,18:30-18:45,2,5,5
9,18:45-19:00,2,4,4
9,19:00-19:15,2,4,4
9,19:15-19:30,2,3,3
9,19:30-19:45,2,3,3
9,19:45-20:00,2,3,3
9,20:00-20:15,2,5,5
9,20:15-20:30,2,3,3
9,20:30-20:45,2,4,4
9,20:45-21:00,2,4,4
9,21:00-21:15,2,4,4
9,21:15-21:30,2,4,4
9,21:30-21:45,2,5,5
9,21:45-22:00,2,5,5
9,22:00-22:15,2,5,5
9,22:15-22:30,2,4,4
9,22:30-22:45,2,5,5
9,22:45-23:00,2,5,5
9,23:00-23:15,2,5,5
9,23:15-23:30,2,4,4
9,23:30-23:45,2,4,4
9,23:45-00:00,2,3,3
10,00:00-00:15,2,5,5
10,00:15-00:30,2,5,5
10,00:30-00:45,2,5,5
10,00:45-01:00,2,4,4
10,01:00-01:15,2,3,3
10,01:15-01:30,2,4,4
10,01:30-01:45,2,4,4
10,01:45-02:00,2,5,5
10,02:00-02:15,2,4,4
10,02:15-02:30,2,5,5
10,02:30-02:45,2,3,3
10,02:45-03:00,2,4,4
10,03:00-03:15,2,5,5
10,03:15-03:30,2,4,4
10,03:30-03:45,2,5,5
10,03:45-04:00,2,3,3
10,04:00-04:15,2,4,4
10,04:15-04:30,2,3,3
10,04:30-04:45,2,2,2
10,04:45-05:00,2,3,3
10,05:00-05:15,2,4,4
10,05:15-05:30,2,4,4
10,05:30-05:45,2,3,3
10,05:45-06:00,2,3,3
10,06:00-06:15,2,4,4
10,06:15-06:30,2,4,4
10,06:30-06:45,2,4,4
10,06:45-07:00,2,5,5
10,07:00-07:15,2,5,5
10,07:15-07:30,2,3,3
10,07:30-07:45,2,4,4
10,07:45-08:00,2,4,4
10,08:00-08:15,2,4,4
10,08:15-08:30,2,3,3
10,08:30-08:45,2,3,3
10,08:45-09:00,2,5,5
10,09:00-09:15,2,4,4
10,09:15-09:30,2,5,5
10,09:30-09:45,2,4,4
10,09:45-10:00,2,4,4
10,10:00-10:15,2,5,5
10,10:15-10:30,2,4,4
10,10:30-10:45,2,5,5
10,10:45-11:00,2,4,4
10,11:00-11:15,2,3,3
10,11:15-11:30,2,4,4
10,11:30-11:45,2,3,3
10,11:45-12:00,2,4,4
10,12:00-12:15,2,4,4
10,12:15-12:30,2,4,4
10,12:30-12:45,2,5,5
10,12:45-13:00,2,3,3
10,13:00-13:15,2,3,3
10,13:15-13:30,2,5,5
10,13:30-13:45,2,5,5
10,13:45-14:00,2,5,5
10,14:00-14:15,2,4,4
10,14:15-14:30,2,4,4
10,14:30-14:45,2,5,5
10,14:45-15:00,2,5,5
10,15:00-15:15,2,4,4
10,15:15-15:30,2,4,4
10,15:30-15:45,2,3,3
10,15:45-16:00,2,4,4
10,16:00-16:15,2,4,4
10,16:15-16:30,2,4,4
10,16:30-16:45,2,5,5
10,16:45-17:00,2,5,5
10,17:00-17:15,2,4,4
10,17:15-17:30,2,3,3
10,17:30-17:45,2,5,5
10,17:45-18:00,2,5,5
10,18:00-18:15,2,3,3
10,18:15-18:30,2,4,4
10,18:30-18:45,2,5,5
10,18:45-19:00,2,4,4
10,19:00-19:15,2,3,3
10,19:15-19:30,2,5,5
10,19:30-19:45,2,4,4
10,19:45-20:00,2,5,5
10,20:00-20:15,2,3,3
10,20:15-20:30,2,3,3
10,20:30-20:45,2,4,4
10,20:45-21:00,2,4,4
10,21:00-21:15,2,4,4
10,21:15-21:30,2,4,4
10,21:30-21:45,2,5,5
10,21:45-22:00,2,4,4
10,22:00-22:15,2,4,4
10,22:15-22:30,2,3,3
10,22:30-22:45,2,4,4
10,22:45-23:00,2,3,3
10,23:00-23:15,2,3,3
10,23:15-23:30,2,4,4
10,23:30-23:45,2,3,3
10,23:45-00:00,2,4,4
11,00:00-00:15,2,5,5
11,00:15-00:30,2,4,4
11,00:30-00:45,2,3,3
11,00:45-01:00,2,5,5
11,01:00-01:15,2,5,5
11,01:15-01:30,2,4,4
11,01:30-01:45,2,4,4
11,01:45-02:00,2,4,4
11,02:00-02:15,2,4,4
11,02:15-02:30,2,5,5
11,02:30-02:45,2,3,3
11,02:45-03:00,2,5,5
11,03:00-03:15,2,3,3
11,03:15-03:30,2,4,4
11,03:30-03:45,2,5,5
11,03:45-04:00,2,4,4
11,04:00-04:15,2,4,4
11,04:15-04:30,2,3,3
11,04:30-04:45,2,4,4
11,04:45-05:00,2,4,4
11,05:00-05:15,2,3,3
11,05:15-05:30,2,4,4
11,05:30-05:45,2,4,4
11,05:45-06:00,2,4,4
11,06:00-06:15,2,4,4
11,06:15-06:30,2,3,3
11,06:30-06:45,2,4,4
11,06:45-07:00,2,3,3
11,07:00-07:15,2,5,5
11,07:15-07:30,2,5,5
11,07:30-07:45,2,5,5
11,07:45-08:00,2,4,4
11,08:00-08:15,2,4,4
11,08:15-08:30,2,4,4
11,08:30-08:45,2,3,3
11,08:45-09:00,2,5,5
11,09:00-09:15,2,4,4
11,09:15-09:30,2,4,4
11,09:30-09:45,2,5,5
11,09:45-10:00,2,5,5
11,10:00-10:15,2,5,5
11,10:15-10:30,2,3,3
11,10:30-10:45,2,4,4
11,10:45-11:00,2,4,4
11,11:00-11:15,2,4,4
11,11:15-11:30,2,5,5
11,11:30-11:45,2,4,4
11,11:45-12:00,2,3,3
11,12:00-12:15,2,4,4
11,12:15-12:30,2,5,5
11,12:30-12:45,2,5,5
11,12:45-13:00,2,5,5
11,13:00-13:15,2,3,3
11,13:15-13:30,2,4,4
11,13:30-13:45,2,2,2
11,13:45-14:00,2,3,3
11,14:00-14:15,2,3,3
11,14:15-14:30,2,4,4
11,14:30-14:45,2,4,4
11,14:45-15:00,2,5,5
11,15:00-15:15,2,5,5
11,15:15-15:30,2,3,3
11,15:30-15:45,2,4,4
11,15:45-16:00,2,4,4
11,16:00-16:15,2,3,3
11,16:15-16:30,2,5,5
11,16:30-16:45,2,4,4
11,16:45-17:00,2,4,4
11,17:00-17:15,2,3,3
11,17:15-17:30,2,5,5
11,17:30-17:45,2,4,4
11,17:45-18:00,2,4,4
11,18:00-18:15,2,5,5
11,18:15-18:30,2,6,6
11,18:30-18:45,2,5,5
11,18:45-19:00,2,4,4
11,19:00-19:15,2,3,3
11,19:15-19:30,2,2,2
11,19:30-19:45,2,3,3
11,19:45-20:00,2,3,3
11,20:00-20:15,2,4,4
11,20:15-20:30,2,4,4
11,20:30-20:45,2,4,4
11,20:45-21:00,2,5,5
11,21:00-21:15,2,3,3
11,21:15-21:30,2,5,5
11,21:30-21:45,2,4,4
11,21:45-22:00,2,3,3
11,22:00-22:15,2,4,4
11,22:15-22:30,2,4,4
11,22:30-22:45,2,4,4
11,22:45-23:00,2,4,4
11,23:00-23:15,2,5,5
11,23:15-23:30,2,5,5
11,23:30-23:45,2,5,5
11,23:45-00:00,2,4,4
12,00:00-00:15,2,5,5
12,00:15-00:30,2,5,5
12,00:30-00:45,2,4,4
12,00:45-01:00,2,4,4
12,01:00-01:15,2,4,4
12,01:15-01:30,2,5,5
12,01:30-01:45,2,3,3
12,01:45-02:00,2,4,4
12,02:00-02:15,2,4,4
12,02:15-02:30,2,5,5
12,02:30-02:45,2,4,4
12,02:45-03:00,2,3,3
12,03:00-03:15,2,4,4
12,03:15-03:30,2,4,4
12,03:30-03:45,2,4,4
12,03:45-04:00,2,5,5
12,04:00-04:15,2,5,5
12,04:15-04:30,2,5,5
12,04:30-04:45,2,3,3
12,04:45-05:00,2,5,5
12,05:00-05:15,2,4,4
12,05:15-05:30,2,4,4
12,05:30-05:45,2,4,4
12,05:45-06:00,2,3,3
12,06:00-06:15,2,3,3
12,06:15-06:30,2,4,4
12,06:30-06:45,2,3,3
12,06:45-07:00,2,4,4
12,07:00-07:15,2,3,3
12,07:15-07:30,2,4,4
12,07:30-07:45,2,3,3
12,07:45-08:00,2,4,4
12,08:00-08:15,2,3,3
12,08:15-08:30,2,4,4
12,08:30-08:45,2,3,3
12,08:45-09:00,2,4,4
12,09:00-09:15,2,5,5
12,09:15-09:30,2,5,5
12,09:30-09:45,2,5,5
12,09:45-10:00,2,4,4
12,10:00-10:15,2,3,3
12,10:15-10:30,2,3,3
12,10:30-10:45,2,4,4
12,10:45-11:00,2,4,4
12,11:00-11:15,2,4,4
12,11:15-11:30,2,3,3
12,11:30-11:45,2,4,4
12,11:45-12:00,2,4,4
12,12:00-12:15,2,4,4
12,12:15-12:30,2,5,5
12,12:30-12:45,2,4,4
12,12:45-13:00,2,5,5
12,13:00-13:15,2,5,5
12,13:15-13:30,2,3,3
12,13:30-13:45,2,3,3
12,13:45-14:00,2,4,4
12,14:00-14:15,2,4,4
12,14:15-14:30,2,3,3
12,14:30-14:45,2,3,3
12,14:45-15:00,2,4,4
12,15:00-15:15,2,5,5
12,15:15-15:30,2,4,4
12,15:30-15:45,2,4,4
12,15:45-16:00,2,2,2
12,16:00-16:15,2,4,4
12,16:15-16:30,2,4,4
12,16:30-16:45,2,3,3
12,16:45-17:00,2,3,3
12,17:00-17:15,2,3,3
12,17:15-17:30,2,4,4
12,17:30-17:45,2,4,4
12,17:45-18:00,2,5,5
12,18:00-18:15,2,3,3
12,18:15-18:30,2,4,4
12,18:30-18:45,2,3,3
12,18:45-19:00,2,3,3
12,19:00-19:15,2,4,4
12,19:15-19:30,2,3,3
12,19:30-19:45,2,4,4
12,19:45-20:00,2,3,3
12,20:00-20:15,2,5,5
12,20:15-20:30,2,5,5
12,20:30-20:45,2,4,4
12,20:45-21:00,2,4,4
12,21:00-21:15,2,4,4
12,21:15-21:30,2,4,4
12,21:30-21:45,2,4,4
12,21:45-22:00,2,3,3
12,22:00-22:15,2,4,4
12,22:15-22:30,2,5,5
12,22:30-22:45,2,4,4
12,22:45-23:00,2,4,4
12,23:00-23:15,2,5,5
12,23:15-23:30,2,4,4
12,23:30-23:45,2,5,5
12,23:45-00:00,2,4,4
13,00:00-00:15,2,5,5
13,00:15-00:30,2,4,4
13,00:30-00:45,2,4,4
13,00:45-01:00,2,3,3
13,01:00-01:15,2,3,3
13,01:15-01:30,2,4,4
13,01:30-01:45,2,3,3
13,01:45-02:00,2,4,4
13,02:00-02:15,2,4,4
13,02:15-02:30,2,4,4
13,02:30-02:45,2,5,5
13,02:45-03:00,2,4,4
13,03:00-03:15,2,4,4
13,03:15-03:30,2,4,4
13,03:30-03:45,2,4,4
13,03:45-04:00,2,3,3
13,04:00-04:15,2,4,4
13,04:15-04:30,2,5,5
13,04:30-04:45,2,4,4
13,04:45-05:00,2,3,3
13,05:00-05:15,2,4,4
13,05:15-05:30,2,3,3
13,05:30-05:45,2,4,4
13,05:45-06:00,2,4,4
13,06:00-06:15,2,5,5
13,06:15-06:30,2,5,5
13,06:30-06:45,2,5,5
13,06:45-07:00,2,4,4
13,07:00-07:15,2,4,4
13,07:15-07:30,2,4,4
13,07:30-07:45,2,3,3
13,07:45-08:00,2,4,4
13,08:00-08:15,2,5,5
13,08:15-08:30,2,3,3
13,08:30-08:45,2,5,5
13,08:45-09:00,2,4,4
13,09:00-09:15,2,4,4
13,09:15-09:30,2,5,5
13,09:30-09:45,2,3,3
13,09:45-10:00,2,3,3
13,10:00-10:15,2,4,4
13,10:15-10:30,2,5,5
13,10:30-10:45,2,5,5
13,10:45-11:00,2,3,3
